entrez	logFC	AveExpr	t	P.Value	adj.P.Val	B
13845	-0.524991808544868	6.81465797022739	-2.67001438960104	0.0284908409966942	0.0477883674029808	-4.97846435571788
27360	0.371536992296277	6.31854569850744	2.66956739459926	0.0285105429782867	0.0478157519876192	-4.98027623432315
654470	-0.485784348120358	3.41177303862166	-2.66929457866637	0.0285225746166968	0.0478302674849662	-4.74735057928395
11722	-0.949240329903405	0.948845086835176	-2.6679217602583	0.0285831972422877	0.0479262534253084	-4.21426323724951
72836	0.517364866970876	2.39889656804512	2.66779373632832	0.0285888574111739	0.047930070449672	-4.56194711503496
19247	0.330280977114588	7.8919110117676	2.66733549857395	0.0286091263462881	0.0479562344187178	-4.93467851503416
13846	0.462854450277893	6.22950864105202	2.66728785617762	0.0286112345268326	0.0479562344187178	-4.98317910318662
56212	-0.544411658658659	5.19992183483803	-2.66710253919215	0.0286194363353789	0.0479643061631143	-4.95820467087295
75678	-0.69095062035606	5.46460963605148	-2.66673436126184	0.0286357384031831	0.0479859498972068	-4.95861630005221
85030	0.80024590652952	-0.231067591805944	2.66479642917534	0.0287217025812185	0.0481164010149481	-4.05573242956447
19896	0.457096366350657	5.53241472647471	2.66472748330499	0.0287247657990683	0.0481164010149481	-4.97829984516043
230648	0.288800404225272	5.80870370419493	2.66466680666738	0.0287274618975495	0.0481164010149481	-4.98141654230275
56542	0.451772841821684	4.52281627377793	2.66463552039747	0.0287288521692712	0.0481164010149481	-4.90911496676175
72195	-0.48514276984301	3.65494957376813	-2.66459687175411	0.0287305696988656	0.0481164010149481	-4.79358619912697
320871	-1.28488296107367	1.31524520957488	-2.66385627145743	0.0287635020031256	0.0481658595430044	-4.25535250301596
100302730	-0.364679974684162	4.17280331010655	-2.66249418553353	0.0288241709686096	0.0482583277873485	-4.87303052068848
55946	-0.439590420181679	4.70512635115732	-2.66246358240926	0.028825535574215	0.0482583277873485	-4.93472842319673
23806	0.545774308401962	8.18448413286548	2.66233387722546	0.0288313199153684	0.0482623075633649	-4.93125822420458
103220	-0.832377995710618	1.85300318401487	-2.66132252700893	0.0288764629701809	0.0483321632958304	-4.44139768301784
69635	-0.488226154516282	7.452983482473	-2.66084287694706	0.0288978981460048	0.0483623259969468	-4.97735878959868
218850	-0.747756061578576	5.85751518723284	-2.65950864077566	0.0289576098769641	0.0484565320622795	-4.99449108731234
100040260	0.576377061650454	3.75478951678357	2.65874542361217	0.0289918233332019	0.0485030907501729	-4.82052856002708
214854	1.0593780195211	0.247362818734525	2.65873520626783	0.0289922816365488	0.0485030907501729	-4.13230803474992
