entrez	logFC	AveExpr	t	P.Value	adj.P.Val	B
59009	0.977253586971167	5.52268300263099	7.00489826071949	0.00011490403429912	0.000492768890659109	0.980187210186137
242585	1.34231037186998	3.98842973796278	7.00271358345103	0.000115153649770743	0.000493689905872448	1.11064045826835
69683	0.807911253975723	6.64863324760047	7.00179958492105	0.000115258259052228	0.00049398887729949	0.95610845231445
100043823	-1.58405325563737	2.57036653724599	-6.99981834832879	0.00011548537792571	0.000494812576623617	1.32924155639561
233328	1.59333218134746	4.73151947389275	6.99877564304686	0.000115605107477268	0.000495175792989263	1.08474129397425
214359	1.41447041132442	6.86264119075741	6.99725829316326	0.00011577958428009	0.00049577321986925	0.964525820609706
320489	6.15447526660785	-2.44150221175182	6.99620682367784	0.00011590066163583	0.000496141696002275	1.74081289962961
78658	0.748452301784301	5.06275320227118	6.99474936460654	0.00011606872100378	0.000496711006954242	0.985275879090938
54723	-0.894214300098942	6.12603001860824	-6.99406344301571	0.000116147907933059	0.000496899763174805	0.9327327819591
494504	3.07398649732757	2.22290142129785	6.98836752456475	0.000116807796298687	0.000499571991114403	1.39424999244661
27041	-0.982117681768187	7.86247473993212	-6.98690626469942	0.000116977756192731	0.000500147876990655	0.970320966758809
11876	2.83110709458057	-0.725290161518851	6.98573855763858	0.000117113769770478	0.000500578318889204	1.68277710205243
56636	5.57852351755878	-2.42908738925602	6.98458504367509	0.000117248302201704	0.000501002172152982	1.7297193798024
18817	3.29224315322414	1.65505555271368	6.98244466733164	0.000117498384605669	0.000501820615231691	1.45218740587536
100855	-0.737413076375984	5.2926016227152	-6.98233944534234	0.000117510694015074	0.000501820615231691	0.952087778431688
20509	2.02420528450483	3.32368019887418	6.98161967615639	0.000117594934638658	0.000502016441570575	1.19042163244114
23994	-0.816646261586258	7.85680676803954	-6.98134216754388	0.000117627431667684	0.000502016441570575	0.956556962606584
213539	1.00493740012834	4.68967038793035	6.98054312286044	0.000117721057599868	0.000502245064151276	1.01545425442728
93881	2.70997749118033	-1.24458449432259	6.98027993734901	0.000117751913734302	0.000502245064151276	1.71169002469527
216846	0.932492686903857	3.97230584264234	6.97868042223025	0.000117939635317608	0.000502894320973487	1.07985287324741
52850	-3.07104024093812	2.59660589828125	-6.97676083059685	0.000118165359425535	0.000503705180939725	1.43482026249146
67510	-0.88027661876529	5.78851963247844	-6.97519266532626	0.000118350114658801	0.000504340966950036	0.915606556481569
241520	3.01320317545523	-0.384581752365171	6.9733889932935	0.000118563012236404	0.000505096261151477	1.61809578904171
140703	2.847011548291	5.88021564316465	6.97307079567388	0.00011860061490546	0.000505104543035431	0.984022528252215
216858	1.05090826003088	7.24629608039802	6.97275939145739	0.000118637427563709	0.000505109456399141	0.935825007370726
74183	-1.85080141003318	2.90486265428684	-6.97204397785799	0.000118722048159275	0.000505317852216386	1.26585477762556
21356	-0.84947649443412	7.47754589862545	-6.97112640221218	0.000118830678794239	0.000505469597090394	0.930156085094056
245688	1.07482638285718	7.14104437633907	6.97083925400702	0.000118864696530403	0.000505469597090394	0.936234745159745
56222	-2.23045915559716	1.79639729879015	-6.97083877642447	0.000118864753117409	0.000505469597090394	1.48484314376928
574437	2.17754971242113	0.130096483792898	6.96983592284164	0.000118983643420351	0.000505823322043597	1.64923506340586
20564	3.04733306800296	3.99420232940313	6.96800958319256	0.000119200498218118	0.000506470045886632	1.10295332639005
76943	1.90982077472633	0.457925021416418	6.96795251975406	0.000119207280832053	0.000506470045886632	1.62614937919972
246190	2.84294161287013	-0.13316367845368	6.96403214732133	0.000119674285294035	0.000508301724494754	1.59001697608672
625638	6.15293541862028	-0.737984229818476	6.95584853162749	0.000120655683102366	0.000512316472165771	1.68225056386242
241638	0.98937687379826	3.71263920647465	6.95065594266482	0.000121283011833561	0.000514825850351333	1.05312432494224
207952	-2.0332686128743	4.39285868791121	-6.94860087526954	0.000121532286547559	0.000515729430481179	0.978610286642187
52829	-1.8155021920555	5.73529109846649	-6.9464137927818	0.000121798197940785	0.000516679297591861	0.888499806930224
80859	-2.09029931266284	8.09815907605019	-6.94616017244898	0.000121829075464653	0.000516679297591861	0.940445515447788
217648	-1.51619557739461	2.46974145404131	-6.94519606361856	0.000121946532015061	0.000516926867078059	1.26121987214678
67666	-2.11891137861983	3.27102366256147	-6.94508199677887	0.000121960436976694	0.000516926867078059	1.15120251061586
237911	1.81110602470076	1.90344585036642	6.94277099768945	0.000122242530686658	0.000517967528320823	1.33536626021105
77622	2.04510771350899	2.8718490012385	6.9415485904947	0.000122392036878467	0.000518418084125456	1.21266716489501
58804	-1.81060162337843	3.18324551007932	-6.9413033053028	0.000122422060811836	0.000518418084125456	1.16659189682105
244867	3.93711097074344	1.4498759598342	6.93519740429629	0.000123172084222432	0.000521405823901681	1.37939343676225
12038	-2.57911208247244	1.41449199030457	-6.93496103661618	0.000123201220797665	0.000521405823901681	1.3967836135235
20474	-2.43539966935566	2.44676143197644	-6.93286805931035	0.000123459551313908	0.000522343053871416	1.22410997156217
217944	-1.24479934986884	4.1012788261386	-6.92828050539153	0.000124027882083335	0.000524590907647192	0.980840237654666
78937	-1.22792567924093	6.61583260993269	-6.92738826892712	0.000124138753393528	0.000524903116960994	0.861855873393944
78795	1.05863250767845	3.41610694408578	6.92493008668691	0.000124444780920295	0.00052589130808832	1.10348743021379
12563	6.45280862853542	-0.688088647312384	6.92491460255124	0.00012444671123982	0.00052589130808832	1.66663315041563
56494	-0.76535784451198	6.2606806845534	-6.92370223861129	0.000124597952792983	0.00052637339734942	0.855898051949367
22634	-1.57033530489952	5.2744549807307	-6.92298178796115	0.000124687924938632	0.000526596439104272	0.877654098098715
68659	2.93907745635839	1.42270589231841	6.92182992720004	0.00012483192247228	0.000527047446146005	1.41813318060327
243300	2.4838378597402	0.717860372120882	6.91968232607407	0.000125100892581414	0.000528025668479061	1.55094424820291
15254	1.14538737582044	6.15466956826068	6.91803670408035	0.000125307428150038	0.00052873986289702	0.871940738292889
269536	0.783646303034691	5.16783288561911	6.91762172715302	0.00012535956988508	0.000528802354801117	0.896595225433671
71069	1.20971215576665	6.84613687853841	6.9092968719099	0.00012641067875135	0.000533077482736787	0.869489518109502
17857	-2.24525483093589	-0.59854514596231	-6.9084372725586	0.00012651976787786	0.000533096018264117	1.59086572040263
18764	1.09740610498922	5.15313215864569	6.90841539850223	0.00012652254520753	0.000533096018264117	0.895686963651714
110380	-1.09735597106737	5.08544411466978	-6.90837260894328	0.00012652797835538	0.000533096018264117	0.888804292520684
72175	-1.14817473780121	2.61709987016009	-6.90706522672589	0.000126694106114301	0.000533637232562911	1.2224913588574
58894	0.951253464741391	3.50399495689559	6.90628499732196	0.000126793364185193	0.00053389655281904	1.0414016688456
70552	1.37624851861204	1.83757622895927	6.90333613317849	0.000127169287056811	0.000535117104682538	1.32859352473434
54725	1.80291983264028	5.00919755165989	6.90313021683628	0.000127195583459662	0.000535117104682538	0.912924607928856
21819	4.00513691622557	-2.13784191610772	6.90312256031882	0.000127196561346001	0.000535117104682538	1.64554898048305
21453	1.05846523748922	5.69711110924608	6.90127659012243	0.00012743257086065	0.000535950821330494	0.856102188231514
192192	1.09278055440536	3.9173358230961	6.90077573701233	0.000127496689150683	0.000536061324375014	1.03262530799048
18569	-0.817706071099086	5.94421927542332	-6.89872197332333	0.000127759982080307	0.000536794807106931	0.831254748757408
66168	-1.08125347268584	7.04195913173444	-6.898600128944	0.00012777562146667	0.000536794807106931	0.834490587888309
75605	-0.760862489872107	7.52966604577871	-6.89852840927071	0.000127784828066683	0.000536794807106931	0.855230011044635
56707	-1.00644239839792	3.64675899802607	-6.89651536359848	0.000128043541155345	0.000537722134736279	1.04307579169961
101631	-1.41414083386342	3.80317786479038	-6.89568967829004	0.000128149824497062	0.000537816345385786	1.00481355249435
17252	0.82562945144444	4.68423681642146	6.8952186197028	0.000128210503570091	0.000537816345385786	0.905710186478226
665903	1.44012108407383	1.98239378201549	6.89520726204275	0.000128211966991694	0.000537816345385786	1.26653306702628
67893	-2.54488301675128	4.78888604842897	-6.89516163096843	0.000128217846690279	0.000537816345385786	1.04939965575281
13875	1.11889273781393	7.14007463514091	6.89096676225423	0.000128759645613307	0.000539929064568529	0.854481881509874
67923	0.953820589215877	5.65450500806288	6.88997087911987	0.00012888864352737	0.000540278072455281	0.852061567612331
17952	-2.09155356646461	1.67264115786139	-6.88973545783372	0.000128919158835076	0.000540278072455281	1.43489653144405
216848	-0.846289425226775	7.45055427614345	-6.88741197872449	0.000129220757732884	0.000541381849537503	0.836082950788247
12142	2.96677319442964	4.74180779344451	6.88462596675991	0.000129583426279317	0.000542740754951665	0.948012824081843
102595	1.03607113851902	5.07049535592237	6.8841833765075	0.000129641144066564	0.00054282199400026	0.870725191186603
76161	4.10719442801803	-1.86415313694586	6.88026662349155	0.000130153166812805	0.000544804848671213	1.61808556208439
216177	-1.64064517055953	1.19720138076002	-6.8786783422266	0.000130361434841846	0.000545515428222967	1.41794622184656
20363	-1.23691907664109	7.38057529356559	-6.87779655122405	0.000130477221573441	0.000545838701591196	0.831883156291928
66180	1.16324152169783	4.87288210725877	6.87606344865013	0.000130705124854479	0.000546630674214261	0.884886100112067
213389	-1.44329800223731	1.67337197456271	-6.87469092597349	0.000130885924620272	0.000547146167361928	1.31109174236504
72475	0.905572524455422	6.44470745053384	6.87454140142564	0.000130905637923726	0.000547146167361928	0.814996403459645
104418	-1.30223885515106	7.74985849821857	-6.87381707949701	0.000131001179016147	0.00054738398252617	0.847828425415954
171530	4.43325394180313	-0.666824404422233	6.86991567657138	0.000131517120271402	0.000549281753332562	1.57522616835371
70615	-1.5308997795273	4.69790876372327	-6.86979652669838	0.000131532912622948	0.000549281753332562	0.887269477229633
22775	1.86065582683889	0.440147894370098	6.86545997035811	0.000132109119568291	0.000551525398963999	1.47923202953404
56278	-1.00061879170395	3.24493833016594	-6.86481383233617	0.000132195212235251	0.000551722210168629	1.06727968337952
11568	3.76507720755849	5.54704812529577	6.86382227024814	0.000132327450713462	0.000552111440163825	0.915752679929255
76459	2.03478961603061	3.90316153211465	6.86217269247574	0.000132547769316748	0.000552737102559196	0.951347252825434
16071	4.97240985971701	-1.69066744007966	6.86211524641325	0.000132555449162978	0.000552737102559196	1.61104833543407
19092	5.5902035023319	-0.0891795286804482	6.86136421617367	0.000132655898196663	0.000552993171852774	1.53928945620431
214552	0.802638398507671	5.83626378502337	6.85790756822808	0.000133119307049601	0.000554761690014003	0.800767473342818
269400	0.893600541491432	4.51299592044804	6.85539827140665	0.000133456834013216	0.00055600472170506	0.878579031891379
237436	-1.15286031104909	4.76737372596488	-6.85401266169665	0.000133643619200121	0.000556619190229261	0.814649653761835
69270	2.10061139682643	1.64571297385835	6.85121198537546	0.000134022044955747	0.000557917558848039	1.307420707243
218454	-1.49823583420158	5.13942087358764	-6.85112268929357	0.000134034130092473	0.000557917558848039	0.801746722485166
19094	-1.52870227049744	1.24036226137109	-6.85017902172812	0.00013416191777974	0.000558285418727974	1.38297256147142
320181	-3.01959195862825	-0.54426241345925	-6.8450365239567	0.000134860669148668	0.000561028304989981	1.52662541855049
244373	-0.833403490533748	6.91266907895223	-6.84170253266166	0.000135315837254995	0.000562734080818248	0.774764211247753
72572	1.25882949993345	5.23632175264252	6.84145163243461	0.000135350159784523	0.000562734080818248	0.821962506553753
18393	0.824111859157012	4.52581971589344	6.83922769760029	0.000135654810289195	0.000563835207672078	0.870482897746099
20111	0.8243336992654	6.59564112575067	6.83634878165843	0.000136050312910387	0.000565313195182057	0.773472168435626
100504178	2.38656796061424	-0.889547513801118	6.83461155621748	0.000136289588752994	0.000566141356212952	1.54409632884059
227058	3.70509962258933	1.07766400525428	6.83403068826635	0.000136369698207038	0.000566308054852741	1.42838954627038
76522	1.0711453953884	4.19467347802678	6.83337157648984	0.000136460661676301	0.000566519716484409	0.889348490870934
93707	1.77131362563117	0.804496934328293	6.83040745289253	0.000136870569121811	0.000567868666463394	1.38836796035957
20911	-0.839254755914942	6.51833433842751	-6.83021109262338	0.000136897771809656	0.000567868666463394	0.752671707714916
100503615	-2.24119280538157	-0.46932452339241	-6.83015272261427	0.000136905859228556	0.000567868666463394	1.53715667067698
228071	-1.20848249741784	5.40778764131208	-6.82940648846307	0.000137009299842062	0.000568131361903634	0.768092535132349
105278	1.8276902505608	2.23671720212955	6.82507935551842	0.000137610821535345	0.000570458673411812	1.18995245548983
100503956	1.01465482423508	3.54467267998701	6.82293212377004	0.000137910396610454	0.000571533284958187	0.954476714427692
12663	-1.24365277202516	4.87793496901306	-6.82147804330195	0.000138113675383476	0.000572208309975705	0.790423252150097
67937	6.6030992140492	-2.07339099752144	6.8184807082983	0.000138533746829668	0.000573780854924633	1.56823131971526
68087	0.929850967662375	5.20271049241013	6.81455040071787	0.000139086717708549	0.000575898568538509	0.778897910689357
56637	-0.926665478761314	7.34842699557269	-6.81426929703493	0.000139126360856956	0.000575898568538509	0.757065007938068
17178	-1.07050219912237	6.72394203595813	-6.81320588077703	0.000139276444240803	0.000576200307151173	0.741607922666248
385354	1.46328543319597	2.10007306006823	6.81317637685841	0.000139280610779076	0.000576200307151173	1.18277464046614
75778	-1.43795368715085	1.87063939845051	-6.81228052569416	0.000139407188453295	0.00057655556917983	1.20315318344508
12314	0.799090313788648	8.55013249907108	6.81087618446871	0.000139605868677509	0.000577136667995915	0.813604782966742
18767	1.9444457827841	3.6507959551245	6.81071154371851	0.000139629181872361	0.000577136667995915	0.919539284190824
22608	0.940003851700314	7.6832552880374	6.80848419484086	0.000139944999263543	0.000578273312301074	0.774451584152889
104349	-1.8237904758327	2.47619258422707	-6.80267805327351	0.000140771979984676	0.00058148937655507	1.0905445244277
100123473	-5.10143946346834	-0.569848512127409	-6.80234431501147	0.00014081967916388	0.00058148937655507	1.55314475537288
12514	-1.44035195231482	2.92146425438424	-6.80215701871711	0.000140846456121457	0.00058148937655507	0.993030161070378
330695	1.14368418783327	2.95050827683394	6.79983176418324	0.000141179357684616	0.000582693939860894	1.06544070130683
11991	0.794222589035542	6.99959584401214	6.79918263033097	0.000141272448199392	0.000582908310149835	0.742440726098184
20851	-1.27205346959434	6.3585915764351	-6.7988540791707	0.000141319590722299	0.000582933023465743	0.71818213486992
73205	-1.21681336008939	5.94439592156957	-6.79619772306743	0.000141701381087812	0.000584184411933683	0.716441489697337
70235	1.61384109247068	1.8266410688148	6.79616948511644	0.000141705445775089	0.000584184411933683	1.20955201752423
97487	-0.89961519469313	6.51321193813585	-6.79525733545305	0.000141836813810571	0.000584555853251888	0.714658246973247
225010	1.10022641412615	4.92207453631024	6.79201159125556	0.000142305361226442	0.000586158162440798	0.776517475446264
56406	-0.897238776946262	6.35518049006498	-6.79199085552108	0.000142308360087109	0.000586158162440798	0.709242020765405
21416	-1.44277189061788	5.87345393554651	-6.79123695392557	0.000142417438993335	0.000586436925389706	0.71259925636345
241576	1.14825852242045	4.71715983820513	6.79061669448083	0.000142507251165495	0.000586636214111953	0.803106063277751
77929	-1.20294351868324	5.95279670179157	-6.78282811748065	0.000143640372032189	0.000591128956954085	0.708182968847575
23991	-1.01587505042402	4.82425030130033	-6.77822897393923	0.000144314159320004	0.00059372932523028	0.75869892456212
77097	-1.17210260981983	8.38000837315413	-6.77738945241949	0.00014443752873455	0.000594064342196544	0.760724604337573
272589	1.54202830112233	3.89799382782127	6.77509630374656	0.000144775106971624	0.000595279939115545	0.919059213563994
320277	-3.40735260086145	-1.65800523349699	-6.77317467670748	0.000145058665477838	0.000596272779017288	1.52018285181521
73863	-2.56272663330296	-0.738941373130679	-6.77188751264111	0.000145248945329189	0.000596881726309244	1.50294750333308
80286	0.894628043718208	5.52364852103948	6.76892618399631	0.000145687764634359	0.000598511364862442	0.715668449094514
72425	-1.09696261992008	4.68849488723812	-6.76858828831497	0.000145737928310948	0.00059854385460266	0.751063811821695
109801	0.764064098741606	4.79928410083265	6.76768951428796	0.000145871452541653	0.00059890576639287	0.764705152011464
23876	1.87108991668003	2.61577873363763	6.76742610716714	0.000145910610647497	0.00059890576639287	1.07473113214384
20587	0.988310650677744	5.39241649775262	6.76680960754228	0.000146002304978295	0.000599108531291296	0.721813310137414
11776	-0.824249146791111	7.48056228837321	-6.76499309021705	0.000146272853523503	0.000600044879861113	0.703818454685837
57342	0.97387999749684	8.00736294290206	6.76336262848185	0.000146516163909639	0.000600868981407075	0.739393662906406
69875	1.30917692484984	5.11187715652251	6.76246965874648	0.000146649609732014	0.000601242177092325	0.741363895767137
75796	-1.2282976173097	2.45419882117316	-6.76175362653344	0.000146756711108219	0.00060137231794534	1.05586216129926
13167	-1.33390574445782	6.47367094944623	-6.76162127791117	0.000146776516789935	0.00060137231794534	0.679995202525925
67971	1.60254451424539	4.81149685761872	6.76140614721987	0.000146808716939992	0.00060137231794534	0.795037831211056
19052	-1.0251951672594	8.5923741938779	-6.75879204871238	0.000147200613105837	0.000602803320220927	0.748272958188082
16514	-3.18852347187254	1.18781428395268	-6.7574630475979	0.000147400295974009	0.000603446587419607	1.39088656089995
230125	-0.875052411705291	7.14863471227048	-6.75548821298109	0.000147697569494996	0.000604338253691011	0.681798087094517
74050	-3.90198871032712	-0.9173854188305	-6.75544934916157	0.000147703426352155	0.000604338253691011	1.50670878055081
68970	-0.683458887477231	6.2017070110024	-6.75300096759112	0.000148072921162506	0.000605675116450159	0.665826979361841
69263	1.44603424274871	3.44030516176825	6.75252055312594	0.000148145542374184	0.00060579723086903	0.913813801316543
71367	3.17058276405323	0.533828715802693	6.75222999739624	0.000148189482972163	0.000605802027792407	1.36250905245364
378435	3.98320990785906	-0.934796431850004	6.75113208382519	0.000148355650167508	0.000606213158827541	1.45369404738342
77110	-0.901009289292817	5.8468594047451	-6.75100005929592	0.000148375645722209	0.000606213158827541	0.666719930500143
56695	0.975610954051511	3.58904420258757	6.74970774801203	0.000148571528133783	0.000606838435990494	0.874551370173955
619288	-1.55166064176169	2.41786931322921	-6.7493536587013	0.000148625249250303	0.000606882864119499	1.09048584261098
245537	3.31017527046054	-0.94958423781342	6.74750339187073	0.000148906314761075	0.000607855316596722	1.48194081443623
20778	-1.15546506716027	6.26205923916903	-6.74653350389412	0.000149053880927869	0.000608282403728972	0.660229749759328
66092	-0.72930602240721	7.6660196879718	-6.74619232545859	0.000149105828894676	0.000608319143517596	0.687124726885644
330064	-1.77277705999147	5.3335494720087	-6.74562535608682	0.000149192200201079	0.000608496261401751	0.759880463459323
279561	2.77313746230033	0.0986481500460638	6.74528908781837	0.000149243452987514	0.000608530083928652	1.38343019060799
71713	0.794793296434706	5.36804817601876	6.74479042795826	0.000149319492786354	0.000608664925271571	0.692588430598286
74769	-0.933343497622522	5.75668278326221	-6.74324568851752	0.000149555319756684	0.000609450835544716	0.659047769635314
230810	-1.32236364899532	1.76169026216155	-6.74291027345147	0.000149606580199245	0.000609484385539922	1.10809147060981
76108	1.01541601140411	4.80022694771704	6.74017957376817	0.000150024628810378	0.000611011750172228	0.724931811185031
52563	1.20178935752909	5.09935113229867	6.73955525533178	0.000150120388510536	0.000611197832862398	0.716678440189649
723960	-1.7080313576174	1.08642432614923	-6.7393191835135	0.000150156615486138	0.000611197832862398	1.28789092027947
13858	-0.908932652035358	6.73213431823973	-6.7341615189745	0.000150950517115103	0.000614252822446259	0.647814110544109
321007	-1.27159843688899	3.62348037064987	-6.73278546475078	0.000151163112611823	0.000614941266555562	0.866977333861809
15117	4.14340283355675	4.15410474212955	6.73138473258325	0.000151379861123948	0.00061564620523133	0.908165519133242
68969	1.46009121677266	3.64787858173664	6.72476815162734	0.000152408367164193	0.000619651125396323	0.858847942329664
319535	-1.84119723094965	3.25873147429933	-6.72437770871483	0.000152469300235988	0.000619720986468513	0.924574035839425
74489	-3.02933035217594	-1.67354099413017	-6.72261211581379	0.000152745177934475	0.000620664212691292	1.47187962240035
227693	1.01657063506014	4.91840436172325	6.71981198854321	0.000153183837234907	0.000622268154411371	0.700731720360065
246730	-1.40991063364131	1.97213969445855	-6.718968686648	0.000153316219299886	0.000622615294924743	1.12585074371975
226844	-1.35174573720528	6.7562171577954	-6.71870778250781	0.000153357201834975	0.000622615294924743	0.639343958121287
74637	-2.04717340512484	2.39851242386919	-6.71630801048733	0.000153734724424739	0.000623969160881499	1.08313369656032
71876	1.7035185023608	0.473911353784345	6.71499773718144	0.000153941285356086	0.000624628561177017	1.28592080825177
319954	2.61655655266897	-0.731764650386674	6.71215840736463	0.00015438995238887	0.000626125857771409	1.34703062606677
16775	1.12863666096936	5.36416153234242	6.71210312412287	0.000154398702519981	0.000626125857771409	0.663286783301987
217698	-2.10525892937597	0.273501536961579	-6.70653516166009	0.000155282806746305	0.000629530897985523	1.30410279654961
59045	-1.02950144474193	4.95209700357266	-6.7042640862782	0.000155645024666305	0.000630818819570305	0.677357646365528
117149	-1.2269150455507	5.25445172789031	-6.70368900637241	0.000155736893470154	0.000631010610985337	0.665694501218096
11764	-0.787769021335091	6.43372420450222	-6.70111817055247	0.000156148317823983	0.000632496689155483	0.608767223178134
78943	-1.02985004767999	5.95901265836641	-6.70073149603091	0.000156210303356259	0.000632566880229105	0.614229214082928
12496	-1.13432320238414	3.82034246724542	-6.69879969779843	0.000156520386688214	0.000633641405383983	0.785643689490749
20168	-0.77275919647701	8.05655676648079	-6.69776327715122	0.000156687028806555	0.000634134789441385	0.655383835579775
214137	-0.739478704464417	4.93377383046176	-6.69655368270027	0.000156881763166508	0.00063474155248603	0.650327386496937
329360	-4.25597100574081	-2.66114919453901	-6.69593876174257	0.000156980862836226	0.000634961142797015	1.43622597913876
16150	-0.813762654488051	6.06195917746446	-6.69391838755428	0.000157306951022132	0.000636098475943047	0.60041399085511
72148	3.05359137846276	0.999904484159452	6.69302692628011	0.000157451071016587	0.000636499549357865	1.18798853675418
327958	-1.1581078101982	4.82242781620671	-6.69150042521586	0.000157698195455106	0.00063731667293055	0.669413055696026
24045	0.712710807297363	5.17460085149983	6.6902344074261	0.000157903475958437	0.000637841360154255	0.641503119619955
68947	-2.15881391530916	0.0603247826241971	-6.69014438954168	0.000157918083308222	0.000637841360154255	1.37654661237183
71972	-1.70303680430243	5.25749096134038	-6.68947804029095	0.000158026259400869	0.000638096341052827	0.647731032288938
217615	-0.93818519976822	6.2873864399327	-6.68764276502952	0.000158324624718308	0.000639118925373276	0.591794522864648
100502586	1.9890207812268	-0.0548826763722782	6.68709580593168	0.000158413665747823	0.000639296175304247	1.32026769077106
27965	0.910703057384527	5.33089671854685	6.68572923383414	0.000158636376146205	0.000640012608405298	0.631703393326987
66144	-0.787086490068484	5.68618631917867	-6.68265376569102	0.000159138853625605	0.000641857022097578	0.592629848977298
72144	0.900050264996286	5.59998690633629	6.68167102684394	0.000159299786925533	0.00064232322282954	0.615469583714085
100416706	-1.37850563353467	3.59827400950703	-6.68076143025646	0.000159448902914781	0.000642741522421135	0.794003577653712
238455	-0.879573399704046	4.92001372633278	-6.6772158451071	0.000160031629302334	0.000644906978397599	0.642340043330832
100039826	-0.818248725085376	4.47334687653925	-6.67377583346209	0.00016059925706016	0.000647010374362106	0.678909946105883
654467	0.827678576025746	7.23396634654444	6.67243146023374	0.00016082169376902	0.000647722289518954	0.6091860747841
235505	2.9215462472969	2.09275847655867	6.66849649883136	0.000161474724055727	0.000650167557205622	1.01821000063374
72129	-0.960416585652684	4.7567435374136	-6.66717900761026	0.00016169402465745	0.000650865546823751	0.640049041366124
68177	1.6432378084912	3.21741788658212	6.66655656940512	0.000161797746060171	0.000651098032085889	0.887035052016372
442801	2.75413149880842	0.371209013824256	6.66605801847007	0.000161880876314395	0.000651247547001817	1.30509926907228
67694	0.980132785183123	3.9460610128885	6.66559632365143	0.000161957903182621	0.000651372430034589	0.74828587800046
57915	0.893437457376828	5.96623855568128	6.66385476341152	0.000162248821574929	0.000652357240309074	0.593988809803736
11482	-1.39359312897254	4.63556038762952	-6.66124266677834	0.000162686242794789	0.000653930371506295	0.635248481392749
66174	0.995426563647973	3.89656031518495	6.65985219124045	0.000162919623510068	0.000654682685679464	0.749346256492977
384009	-2.07303388284219	3.81693293071207	-6.65863962971559	0.000163123445046058	0.000655315825036134	0.777478814565124
68682	1.12723737916746	6.99897719703344	6.65748833248522	0.000163317229648635	0.00065587971634018	0.580099912432487
14201	1.35103460816966	4.42354627200422	6.65725570266002	0.000163356416466513	0.00065587971634018	0.670244608533505
73182	1.23240943223368	2.28612010307015	6.65586351048274	0.000163591150671444	0.000656636058164072	0.941124249984984
57738	-1.71445721272003	7.29889179105986	-6.65324519759594	0.000164033629582442	0.000658225598593568	0.571806957551128
54667	0.843186748513573	6.14835890971445	6.65154877647789	0.000164321021091331	0.000659030535597126	0.568030450552387
100710	0.815004243832373	6.06812350625835	6.65151189669564	0.000164327275095591	0.000659030535597126	0.567487083162056
18845	3.90275115757661	3.11274962156359	6.64995127663198	0.00016459216358251	0.00065990602806291	0.978047453629764
67164	-1.8858264408155	1.47447060514986	-6.64955879377576	0.000164658855120842	0.000659986610862117	1.05055702470361
269094	-2.70464190497701	0.33439223190108	-6.64851528495544	0.000164836315836793	0.000660511008155068	1.23849789217887
11746	-0.760085917843302	7.24598678963273	-6.6478080859474	0.000164956703458831	0.000660806477515368	0.561387698068241
433938	3.46431562395601	0.962586185848439	6.64749834065764	0.000165009462521635	0.000660830940519919	1.14492714875833
338364	-2.08300445050524	0.909469299064858	-6.64662725454727	0.000165157935117916	0.000661238595518733	1.18876795991753
108682	1.22201752848459	5.6175313831832	6.64589743604639	0.000165282443077352	0.000661550100647273	0.58686747580165
18554	-0.872594119136013	5.77635595135175	-6.64538900584701	0.000165369243271812	0.000661710545464749	0.548309678533358
20226	-0.762720858183489	7.11073670693206	-6.64499191235048	0.000165437070916837	0.00066171177789527	0.561600859644289
71435	-0.836792979168674	7.8050054485287	-6.64484027415638	0.000165462980395697	0.00066171177789527	0.584129618423921
24110	-2.32491114936342	1.75205877139883	-6.64377809185329	0.000165644594790112	0.000662251110697698	1.14644931956711
19324	-0.957472945677715	8.18644833881293	-6.64300773817834	0.000165776449597737	0.000662591255234745	0.600693867209278
57028	3.09747570593634	-0.281058751763571	6.64210997475245	0.000165930258542432	0.000662887584923964	1.32041528309263
89867	-1.94100440659657	2.21146820852066	-6.64202873502979	0.000165944184690461	0.000662887584923964	0.923393939098912
66368	0.814846534076851	4.2086309009752	6.63527023837124	0.000167107269253207	0.000667345494494412	0.669123754763945
13610	3.01180642230902	1.51341809479352	6.6316243943708	0.000167738432453795	0.000669677253581737	1.13693552439928
50917	-0.924441085806618	3.62203898720513	-6.63131261606086	0.000167792529322829	0.000669704473896272	0.744765980510305
20112	1.98877424865375	1.28436213859545	6.6309130243042	0.000167861890980473	0.000669792587531943	1.0937500558481
15450	-3.90775223346884	-0.497342762552254	-6.62915812793171	0.000168166883878732	0.000670820588606656	1.37585700373791
272551	1.15951330370196	3.47842904737114	6.62671345199651	0.000168592779408405	0.0006722099834173	0.751365226093522
13116	2.14874715755856	1.10629794959232	6.62661417308672	0.00016861010032345	0.0006722099834173	1.07657330863131
381217	4.22034661904377	1.41619809903	6.62505200499012	0.000168882906747914	0.000673108152527912	1.19237172967593
227298	-1.02400424371817	6.11622908671415	-6.6226703108593	0.000169299769648955	0.000674544922219345	0.519504201444622
108664	-0.814323123604518	5.76222767561418	-6.62244859774952	0.000169338633491845	0.000674544922219345	0.528510634697128
26456	1.38529595339642	3.53950359631068	6.62077767681989	0.000169631844949128	0.000675522936099072	0.697357085510069
74241	0.88720154564677	5.80489363010593	6.61935126868391	0.000169882593867233	0.000676331349670983	0.540052407651016
21841	1.06098911745579	5.25551486266408	6.61757715676835	0.000170195037973947	0.000677384858921314	0.575088160437405
68794	2.03947313288886	7.66996431814034	6.61590569774853	0.000170489985109129	0.000678368157042365	0.56076159625063
